Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,Garage,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1183,60,3,160.0,15623,1,0,3,0,0,0,15,0,5,10,5,3,1,13,7,0.0,2,4,2,0,2096,0,300,2396,1,0,1,4.0,2411,2065,0,4476,1,0,3,1,4,1,0,10,6,2,3,813,1,2,171,78,0,0,0,555,0,7,2007,8,0,745000
1184,30,3,60.0,10800,1,3,3,0,4,0,17,0,2,5,6,3,1,11,12,0.0,3,4,0,1,821,0,299,1120,1,0,1,4.0,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,2,720,1,2,229,0,0,0,0,0,0,6,2006,8,4,120000
1185,20,3,50.0,35133,0,3,3,0,4,1,23,0,2,5,4,3,1,8,8,226.0,3,4,1,1,1159,0,413,1572,1,2,1,4.0,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,3,995,1,2,0,263,0,0,263,0,0,5,2007,8,4,186700
1186,50,3,60.0,9738,1,3,3,0,4,0,7,0,0,5,7,1,1,0,0,0.0,3,2,0,1,392,0,392,784,1,2,1,4.0,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,1,392,1,2,0,0,236,0,0,0,0,3,2006,8,4,104900
1187,190,3,107.0,10615,1,0,0,0,0,1,17,1,5,3,5,1,1,6,6,0.0,3,4,1,1,440,0,538,978,1,4,1,4.0,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,2,420,1,2,0,74,0,0,0,0,0,8,2009,8,0,95000
1188,20,3,89.0,12461,1,3,3,0,0,0,15,0,2,8,5,1,1,7,7,0.0,2,4,2,1,1456,0,168,1624,1,0,1,4.0,1624,0,0,1624,1,0,2,0,2,1,2,5,6,1,3,757,1,2,0,114,192,0,0,0,0,7,2006,8,4,262000
1189,60,3,68.0,8935,1,0,3,0,4,0,5,0,5,7,5,1,1,12,13,95.0,2,4,2,1,0,0,831,831,1,0,1,4.0,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,2,493,1,2,144,68,0,0,0,0,0,7,2009,8,4,195000
1190,60,3,60.0,7500,1,3,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,3,4,2,1,0,0,994,994,1,2,1,4.0,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,2,442,1,2,140,60,0,0,0,0,0,6,2010,8,4,189000
1191,190,3,84.58623504638672,32463,1,3,2,0,4,1,11,1,2,4,4,1,1,8,8,149.0,3,2,1,1,1159,0,90,1249,1,0,1,4.0,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,4,1356,1,2,439,0,0,0,0,0,0,3,2007,8,4,168000
1192,160,1,24.0,2645,1,3,3,0,4,0,21,3,5,8,5,1,1,8,8,456.0,2,4,2,1,0,0,776,776,1,0,1,4.0,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,2,492,1,2,206,0,0,0,0,0,0,11,2007,8,4,174000
1193,50,4,60.0,9600,1,3,3,0,4,0,17,0,0,5,8,2,1,12,13,0.0,3,4,2,1,0,0,702,702,1,2,1,4.0,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,1,250,1,1,0,0,84,0,0,0,0,7,2007,8,4,125000
1194,120,4,33.37944030761719,4500,1,3,3,0,2,0,11,4,2,6,5,3,1,12,13,425.0,3,4,2,0,883,0,341,1224,1,0,1,4.0,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,2,402,1,2,0,304,0,0,0,0,0,6,2009,8,4,165000
1195,60,3,80.0,9364,1,3,3,0,0,0,19,0,5,6,7,1,1,6,6,143.0,3,4,1,1,371,0,292,663,1,4,1,4.0,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,1,299,1,2,379,36,0,0,0,0,0,3,2010,8,4,158000
1196,60,3,51.0,8029,1,0,3,0,4,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,0,0,728,728,1,0,1,4.0,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,2,400,1,2,100,24,0,0,0,0,0,7,2008,8,4,176000
1197,60,3,58.0,14054,1,0,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,879,879,1,0,1,4.0,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,3,660,1,2,100,17,0,0,0,0,0,11,2006,6,5,219210
1198,75,4,65.0,8850,1,0,0,0,0,0,17,0,4,7,6,1,1,8,8,0.0,3,4,0,1,0,0,815,815,1,0,1,4.0,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,1,225,1,2,0,0,330,0,0,0,0,7,2006,5,4,144000
1199,20,3,70.0,9100,1,3,3,0,4,0,5,0,2,7,5,1,1,12,13,0.0,2,4,2,1,0,0,1212,1212,1,0,1,4.0,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,2,573,1,2,356,0,0,0,0,0,0,6,2009,8,4,178000
1200,20,3,75.0,11235,1,3,3,0,4,0,19,0,2,4,5,1,1,6,6,51.0,3,4,1,1,547,0,504,1051,1,2,1,4.0,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,2,459,1,2,0,82,0,0,0,0,0,10,2006,8,4,148000
1201,20,3,71.0,9353,1,3,3,0,4,0,12,0,2,4,5,1,1,8,8,0.0,3,4,1,1,0,0,864,864,1,2,1,4.0,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,280,1,2,0,0,0,0,0,0,0,7,2006,7,0,116050
1202,60,3,80.0,10400,1,3,3,0,0,0,5,0,5,7,5,1,1,12,13,0.0,3,4,2,1,0,0,866,866,1,0,1,4.0,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,2,546,1,2,198,36,0,0,0,0,0,3,2009,8,4,197900
1203,50,4,50.0,6000,1,3,3,0,0,0,3,0,0,5,8,1,1,13,14,0.0,3,4,0,1,0,0,884,884,1,0,1,4.0,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,1,216,1,0,0,0,208,0,0,0,0,5,2009,8,4,117000
1204,20,3,75.0,9750,1,3,3,0,4,0,5,0,2,7,5,1,1,12,13,171.0,2,4,2,1,0,0,1630,1630,1,0,1,4.0,1630,0,0,1630,0,0,2,0,3,1,2,6,6,1,2,451,1,2,74,234,0,0,0,0,0,10,2009,8,4,213000
1205,20,3,78.0,10140,1,3,3,0,4,0,14,0,2,5,6,1,1,6,6,0.0,3,4,1,1,788,0,268,1056,1,0,1,4.0,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,2,495,1,2,0,88,0,0,0,0,0,7,2006,8,4,153500
1206,20,3,90.0,14684,1,0,3,0,1,0,20,0,2,7,7,3,1,6,6,234.0,2,4,1,1,485,177,1496,2158,1,2,1,4.0,2196,0,0,2196,0,0,2,0,3,1,2,7,6,1,3,701,1,2,84,70,0,0,0,0,0,6,2009,8,4,271900
1207,20,2,68.3917465209961,8900,1,3,3,0,4,0,20,0,2,4,4,1,1,6,6,0.0,3,4,1,1,1056,0,0,1056,1,4,1,4.0,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,1,384,1,2,0,42,0,0,0,0,0,11,2006,8,4,107000
1208,20,3,70.0,9135,1,3,3,0,4,0,5,0,2,6,5,1,1,12,13,120.0,2,4,2,1,340,0,1342,1682,1,0,1,4.0,1700,0,0,1700,1,0,2,0,3,1,2,7,6,0,2,544,1,2,192,23,0,0,0,0,0,5,2006,8,4,200000
1209,20,3,70.0,7763,1,3,3,0,4,0,12,0,2,5,7,1,1,8,8,0.0,3,2,1,1,504,108,319,931,1,4,1,4.0,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,2,506,1,2,0,0,0,0,0,0,0,10,2008,8,4,140000
1210,20,3,85.0,10182,1,0,3,0,1,0,21,0,2,8,5,3,1,12,13,420.0,2,4,2,0,1220,0,440,1660,1,0,1,4.0,1660,0,0,1660,1,0,2,0,3,1,2,8,6,1,2,500,1,2,322,50,0,0,0,0,0,5,2006,6,5,290000
1211,60,3,70.0,11218,1,3,3,0,4,0,20,0,5,6,5,1,1,13,14,0.0,2,4,2,1,0,0,1055,1055,1,0,1,4.0,1055,790,0,1845,0,0,2,1,3,1,2,8,6,1,2,462,1,2,635,104,0,0,0,0,400,5,2010,8,4,189000
1212,50,3,152.0,12134,1,0,0,0,4,1,8,0,0,8,7,1,1,13,14,0.0,2,4,5,1,427,0,132,559,1,2,1,4.0,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,2,492,1,2,325,12,0,0,0,0,0,6,2010,8,4,164000
1213,30,3,50.0,9340,1,3,3,0,4,0,7,0,2,4,6,3,1,8,8,0.0,3,4,1,1,344,0,328,672,1,4,1,4.0,672,0,0,672,1,0,1,0,2,1,3,4,6,0,1,234,1,0,0,113,0,0,0,0,0,8,2009,8,4,113000
1214,80,3,46.17582321166992,10246,1,0,3,0,1,0,19,0,7,4,9,1,1,12,13,0.0,3,2,1,1,648,0,0,648,1,0,1,4.0,960,0,0,960,1,1,0,0,0,1,3,3,6,0,1,364,1,2,88,0,0,0,0,0,0,5,2006,8,4,145000
1215,85,3,69.0,10205,1,0,3,0,4,0,12,0,6,5,5,1,1,8,8,0.0,3,4,1,1,784,0,141,925,1,4,1,4.0,999,0,0,999,1,0,1,0,3,1,3,6,6,0,1,300,1,2,150,72,0,0,0,0,0,5,2006,8,4,134500
1216,20,3,99.0,7094,1,0,3,0,4,0,19,0,2,5,5,1,1,12,13,0.0,3,4,1,1,180,374,340,894,1,4,1,4.0,894,0,0,894,0,0,1,0,3,1,3,5,6,0,1,384,1,2,0,0,0,0,0,0,0,5,2007,8,4,125000
1217,90,4,68.0,8930,1,3,3,0,4,0,19,2,0,6,5,1,1,12,13,0.0,3,4,3,0,0,0,0,0,1,4,1,4.0,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,2,539,1,2,0,0,0,0,0,0,0,4,2010,8,4,112000
1218,20,1,72.0,8640,1,3,3,0,4,0,21,0,2,8,5,1,1,5,5,72.0,2,4,2,1,936,0,364,1300,1,0,1,4.0,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,2,552,1,2,135,112,0,0,0,0,0,9,2009,6,5,229456
1219,50,4,52.0,6240,1,3,3,0,4,0,3,0,0,4,5,1,1,0,0,0.0,3,4,3,0,0,0,0,0,1,2,0,4.0,672,240,0,912,0,0,1,0,2,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,8,4,80500
1220,160,4,21.0,1680,1,3,3,0,4,0,2,3,5,6,5,1,1,5,5,236.0,3,4,1,1,0,0,672,672,1,4,1,4.0,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,0,0,0,0,201,0,0,0,0,0,0,4,2006,8,0,91500
1221,20,3,66.0,7800,1,0,3,0,4,0,12,0,2,5,5,1,1,13,14,0.0,3,4,1,1,312,600,0,912,1,4,1,4.0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,1,288,1,2,0,0,0,0,0,0,0,11,2006,8,0,115000
1222,20,3,55.0,8250,1,3,3,0,4,0,19,0,2,5,5,3,1,6,6,0.0,3,4,1,1,250,492,210,952,1,0,1,4.0,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,1,322,1,2,0,63,0,0,0,0,0,8,2008,8,4,134000
1223,50,3,78.0,10496,1,3,3,0,4,0,12,0,0,6,6,1,1,13,14,320.0,3,4,1,1,196,0,844,1040,1,0,1,4.0,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,1,315,1,2,0,0,0,0,0,0,0,1,2007,8,4,143000
1224,20,3,89.0,10680,1,3,3,0,4,0,12,0,2,5,3,3,1,13,14,44.0,3,4,1,1,756,0,1380,2136,1,4,0,0.0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,2,528,1,2,0,30,0,0,0,0,0,10,2006,8,4,137900
1225,60,3,60.0,15384,1,0,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,724,0,64,788,1,0,1,4.0,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,2,388,1,2,100,75,0,0,0,0,0,2,2008,8,4,184000
1226,80,3,65.0,10482,1,3,3,0,4,0,12,0,7,6,8,3,1,12,13,63.0,3,2,1,1,507,0,81,588,1,0,1,4.0,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,1,264,1,2,224,0,0,0,0,0,0,6,2007,8,4,145000
1227,60,3,86.0,14598,1,0,3,0,1,0,21,0,5,6,5,1,1,12,13,74.0,2,4,2,1,0,0,894,894,1,0,1,4.0,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,3,668,1,2,100,18,0,0,0,0,0,1,2008,8,4,214000
1228,20,3,72.0,8872,1,3,3,0,0,0,12,0,2,5,8,1,1,12,13,300.0,3,4,1,1,595,0,317,912,1,0,1,4.0,912,0,0,912,1,0,1,0,2,1,2,5,6,0,2,576,1,2,0,240,0,0,0,0,0,12,2008,8,4,147000
1229,120,3,65.0,8769,1,3,3,0,0,0,16,4,2,9,5,3,1,8,8,766.0,0,4,2,0,1540,0,162,1702,1,0,1,4.0,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,3,1052,1,2,0,72,0,0,224,0,0,10,2008,6,5,367294
1230,80,3,70.0,7910,1,3,3,0,4,0,12,0,7,5,5,3,1,3,6,0.0,3,4,1,1,666,0,409,1075,1,2,1,4.0,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,1,404,1,2,0,0,0,0,0,0,0,8,2008,8,4,127000
1231,90,3,102.1810302734375,18890,1,0,3,0,4,0,19,2,0,5,5,5,1,9,10,1.0,3,4,1,1,498,211,652,1361,1,0,1,4.0,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,2,600,1,0,155,24,145,0,0,0,8300,8,2007,8,4,190000
1232,90,3,70.0,7728,1,3,3,0,4,0,12,2,7,5,6,3,1,13,14,120.0,3,4,1,1,803,0,303,1106,1,4,1,4.0,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,2,540,1,2,0,18,0,0,0,0,0,5,2006,8,4,132500
1233,90,3,70.0,9842,1,3,3,0,2,0,12,2,2,4,5,1,1,6,6,0.0,3,4,3,0,0,0,0,0,1,4,1,4.0,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,2,462,1,2,0,0,0,0,0,0,0,3,2007,8,4,101800
1234,20,3,82.13890075683594,12160,1,0,3,0,4,0,12,0,2,5,5,3,1,9,10,180.0,3,4,1,1,1000,0,188,1188,1,1,1,4.0,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,2,531,1,2,0,0,0,0,0,0,0,5,2010,0,0,142000
1235,70,2,55.0,8525,1,3,0,0,4,0,18,0,5,5,6,1,1,8,8,0.0,3,4,2,1,0,0,940,940,1,4,0,0.0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,0,0,0,0,0,192,0,0,0,0,0,11,2008,8,0,130000
1236,70,3,96.0,13132,1,3,3,0,4,0,6,0,5,5,5,1,1,13,14,0.0,3,4,0,1,0,0,747,747,1,2,1,1.0,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,1,180,1,0,203,40,0,0,0,0,0,7,2006,8,4,138887
1237,160,3,36.0,2628,1,3,3,0,4,0,16,3,5,7,5,1,1,12,15,106.0,2,4,2,1,0,0,764,764,1,0,1,4.0,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,2,474,1,2,0,27,0,0,0,0,0,6,2010,8,4,175500
1238,60,3,41.0,12393,1,1,3,0,2,0,5,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,847,847,1,0,1,4.0,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,2,434,1,2,100,48,0,0,0,0,0,9,2006,8,4,195000
1239,20,3,63.0,13072,1,3,3,0,4,0,20,0,2,6,5,1,1,12,13,0.0,2,4,2,1,0,0,1141,1141,1,0,1,4.0,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,2,484,1,2,0,0,0,0,0,0,0,3,2006,8,0,142500
1240,20,3,64.0,9037,1,0,1,0,4,0,23,0,2,8,5,3,1,12,13,32.0,2,4,2,1,428,0,1048,1476,1,0,1,4.0,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,2,472,1,2,120,33,0,0,0,0,0,12,2007,8,4,265900
1241,60,3,65.0,8158,1,3,3,0,4,0,5,0,5,7,5,1,1,12,13,252.0,2,4,2,1,550,0,334,884,1,0,1,4.0,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,2,543,1,2,0,63,0,0,0,0,0,7,2008,8,4,224900
1242,20,3,83.0,9849,1,3,3,0,4,0,21,0,2,7,6,3,1,12,13,0.0,2,4,2,1,0,0,1689,1689,1,0,1,4.0,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,3,954,1,2,0,56,0,0,0,0,0,6,2007,6,5,248328
1243,85,3,85.0,10625,1,3,3,0,4,0,14,0,6,7,6,1,1,9,10,81.0,3,4,1,1,885,168,0,1053,1,4,1,4.0,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,2,528,1,2,0,120,0,0,0,0,0,1,2010,8,3,170000
1244,20,3,107.0,13891,1,3,3,0,4,0,16,0,2,10,5,1,1,12,13,103.68526170798899,0,4,2,0,1386,0,690,2076,1,0,1,4.0,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,3,850,1,2,216,229,0,0,0,0,0,9,2006,6,5,465000
1245,70,3,82.58645629882812,11435,1,0,1,0,0,1,6,0,5,8,7,1,1,3,12,0.0,3,4,2,1,0,0,792,792,1,1,1,4.0,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,2,400,1,2,0,0,0,0,0,0,0,6,2006,8,4,230000
1246,80,3,78.0,12090,1,3,3,0,4,0,14,0,7,6,7,3,1,12,13,74.0,3,4,1,1,0,0,585,585,1,0,1,4.0,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,2,477,1,2,268,112,0,0,147,0,0,1,2007,8,0,178000
1247,60,1,65.0,8125,1,3,3,0,4,0,21,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,756,756,1,0,1,4.0,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,2,615,1,2,0,45,0,0,0,0,0,3,2006,6,5,186500
1248,80,3,77.42755889892578,12328,1,0,3,0,4,0,11,0,7,6,5,1,1,6,6,335.0,3,4,1,1,539,0,473,1012,1,4,1,4.0,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,3,888,1,2,0,0,0,0,0,0,0,5,2010,8,4,169900
1249,75,4,60.0,9600,1,3,3,0,4,0,17,0,4,6,5,1,1,0,0,0.0,3,4,0,1,319,0,416,735,4,1,0,4.0,1134,924,0,2058,0,0,1,1,3,1,3,8,6,1,2,396,1,1,0,0,259,0,0,0,0,4,2008,8,4,129500
1250,20,3,60.0,7200,1,3,3,0,4,0,12,0,2,5,7,1,1,8,8,0.0,3,4,1,1,534,96,246,876,1,4,1,4.0,988,0,0,988,0,0,1,0,3,1,3,6,6,0,1,276,1,2,0,80,0,0,0,0,0,5,2007,8,4,119000
1251,20,3,93.0,11160,1,3,3,0,0,0,12,0,2,7,5,3,1,3,3,0.0,2,4,1,1,1065,0,1045,2110,1,0,1,4.0,2110,0,0,2110,1,0,2,1,3,1,0,8,6,2,2,522,1,2,0,0,0,0,0,0,0,4,2010,8,4,244000
1252,120,3,36.140708923339844,3136,1,0,3,0,0,0,16,4,2,7,5,1,1,12,15,163.0,2,4,2,1,0,0,1405,1405,1,0,1,4.0,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,478,1,2,148,36,0,0,0,0,0,3,2006,8,4,171750
1253,20,3,62.0,9858,1,3,3,0,4,0,11,0,2,5,6,1,1,6,6,0.0,3,4,1,1,510,0,354,864,1,4,1,4.0,874,0,0,874,1,0,1,0,3,1,3,5,6,0,1,288,1,2,33,0,0,0,0,0,600,11,2009,8,4,130000
1254,60,3,80.5593032836914,17542,1,0,3,0,4,0,24,0,5,7,7,1,1,13,14,0.0,2,4,1,1,125,1031,36,1192,1,4,1,4.0,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,518,1,2,220,47,0,0,0,0,0,7,2007,8,4,294000
1255,60,3,60.0,6931,1,3,3,0,4,0,7,0,5,7,5,1,1,12,13,92.0,2,4,2,1,0,0,746,746,1,0,1,4.0,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,397,1,2,178,128,0,0,0,0,0,7,2008,8,4,165400
1256,50,4,52.0,6240,1,3,3,0,4,0,3,0,0,6,6,1,1,13,14,0.0,3,4,0,1,425,0,459,884,1,4,1,0.0,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,1,560,1,2,0,0,0,0,120,0,0,11,2007,8,4,127500
1257,20,3,91.0,14303,1,0,3,0,0,0,15,0,2,8,5,3,1,6,6,554.0,2,4,2,1,1314,0,672,1986,1,0,1,4.0,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,2,691,1,2,262,36,0,0,0,0,0,8,2008,8,4,301500
1258,30,3,56.0,4060,1,3,3,0,0,0,7,0,2,5,8,1,1,13,14,0.0,3,4,2,1,0,0,864,864,1,0,1,4.0,864,0,0,864,0,0,1,0,2,1,3,4,6,0,0,0,0,2,0,96,0,0,0,0,0,7,2009,8,4,99900
1259,80,3,59.0,9587,1,0,3,0,4,0,8,0,7,7,5,1,1,12,13,182.0,2,4,2,1,655,0,201,856,1,0,1,4.0,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,2,400,1,2,212,0,0,0,0,0,0,7,2008,8,4,190000
1260,20,3,65.0,9750,1,3,3,0,2,0,12,0,2,6,8,1,1,6,6,0.0,3,4,1,1,602,438,14,1054,1,2,1,4.0,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,2,460,1,2,180,0,0,0,80,0,0,7,2008,8,4,151000
1261,60,3,118.05396270751953,24682,1,2,3,0,1,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,0,0,841,841,1,0,1,4.0,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,2,502,1,2,0,103,0,0,0,0,0,6,2009,8,4,181000
1262,20,3,80.0,9600,1,3,3,0,4,0,12,0,2,5,6,3,1,8,8,0.0,3,4,1,1,504,0,546,1050,1,2,1,4.0,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,1,338,1,2,0,0,0,0,0,0,0,6,2009,8,4,128900
1263,50,3,73.88798522949219,11250,1,3,3,0,4,0,4,0,0,4,5,1,1,13,14,0.0,3,4,1,1,0,0,1104,1104,1,0,1,0.0,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,1,304,1,2,120,0,0,0,0,0,0,11,2009,8,4,161500
1264,70,3,60.0,13515,1,3,3,0,4,0,3,0,5,6,6,2,1,13,14,0.0,3,4,2,1,0,0,764,764,1,0,1,0.0,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,2,520,1,0,0,0,126,0,0,0,0,7,2007,8,4,180500
1265,120,2,34.0,4060,1,3,3,0,4,0,12,4,2,6,5,1,1,8,8,0.0,2,4,2,1,266,0,1139,1405,1,0,1,4.0,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,2,511,1,2,144,68,0,0,0,0,0,8,2008,0,0,181000
1266,160,1,35.0,3735,1,3,3,0,3,0,21,4,5,7,5,3,1,8,8,218.0,2,4,2,1,450,0,241,691,1,0,1,4.0,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,2,506,1,2,0,34,0,0,0,0,0,3,2006,8,4,183900
1267,190,4,60.0,10120,1,0,0,0,4,0,17,1,4,7,4,3,1,13,14,0.0,1,4,1,1,0,0,925,925,1,4,0,1.0,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,1,308,1,0,0,0,264,0,0,0,0,1,2007,8,4,122000
1268,20,3,89.0,13214,1,0,1,0,4,0,23,0,2,9,5,3,1,11,5,0.0,0,4,2,0,0,0,2002,2002,1,0,1,4.0,2018,0,0,2018,0,0,2,0,3,1,0,10,6,1,3,746,1,2,144,76,0,0,0,0,0,5,2010,8,4,378500
1269,50,3,128.73455810546875,14100,1,0,3,0,4,1,6,0,0,8,9,1,1,11,12,632.0,3,2,1,1,192,0,536,728,1,0,1,4.0,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,3,1014,1,2,314,12,0,0,0,0,0,5,2008,8,4,381000
1270,50,3,78.0,11344,1,3,3,0,4,0,12,0,0,5,5,1,1,8,8,180.0,3,4,1,1,460,0,414,874,2,4,1,0.0,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,1,315,1,2,0,0,0,0,0,0,0,7,2007,8,4,144000
1271,40,3,93.41606903076172,23595,1,3,2,0,4,2,4,0,2,7,6,5,6,9,10,0.0,2,4,2,1,1258,0,74,1332,1,4,1,4.0,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,2,586,1,2,268,0,0,0,0,0,0,4,2010,8,4,260000
1272,20,3,76.03590393066406,9156,1,0,3,0,4,0,14,0,2,6,7,3,1,3,3,0.0,3,4,1,1,0,0,1489,1489,1,2,1,4.0,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,462,1,2,0,0,0,0,0,0,0,8,2009,8,4,185750
1273,20,3,50.847679138183594,13526,1,0,3,0,1,0,19,0,2,5,6,3,1,6,10,114.0,3,4,1,1,560,375,0,935,1,4,1,4.0,935,0,0,935,1,0,1,0,3,1,3,5,6,0,1,288,1,2,180,0,0,0,0,0,0,11,2006,8,4,137000
1274,80,3,124.0,11512,1,0,3,0,0,0,7,0,7,6,7,1,1,9,10,84.0,3,4,1,1,719,0,300,1019,1,2,1,4.0,1357,0,0,1357,1,0,1,0,2,1,0,5,6,1,1,312,1,2,0,0,0,0,163,0,0,5,2008,8,4,177000
1275,50,3,53.0,5362,1,3,3,0,0,0,6,0,0,5,6,1,1,13,15,0.0,3,4,2,1,0,0,661,661,1,0,1,4.0,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,552,1,2,242,0,81,0,0,0,0,11,2007,8,4,139000
1276,90,3,95.0,11345,1,3,3,0,0,0,12,2,5,5,5,1,4,0,0,567.0,3,4,1,1,220,0,708,928,1,2,1,0.0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,2,400,1,2,0,0,0,0,0,0,0,7,2007,8,4,137000
1277,60,3,77.43611907958984,12936,1,0,3,0,1,0,14,0,5,6,6,1,1,6,10,0.0,3,4,1,1,593,0,130,723,1,4,1,4.0,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,2,497,1,2,294,116,0,0,0,0,0,12,2009,8,4,162000
1278,80,3,67.95552062988281,17871,1,0,3,0,1,0,14,0,7,6,5,1,1,6,6,359.0,3,4,1,1,528,0,1152,1680,1,1,1,4.0,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,480,1,2,0,0,0,0,0,0,0,6,2009,8,4,197900
1279,60,3,75.0,9473,1,3,3,0,4,0,5,0,5,8,5,1,1,12,13,103.68526170798899,2,4,2,1,804,0,324,1128,1,0,1,4.0,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,577,1,2,0,211,0,0,0,0,0,3,2008,8,4,237000
